% Model,attempt10-785nm_step12.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:16"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.849999999999999E2,3.950000000000000E2,7.850000000000000E-1,3.648443890612605E18
4.849999999999999E2,4.000000000000000E2,7.850000000000000E-1,4.704534398149624E18
4.849999999999999E2,4.050000000000000E2,7.850000000000000E-1,6.194726961096508E18
4.849999999999999E2,4.100000000000000E2,7.850000000000000E-1,8.327263028575229E18
4.849999999999999E2,4.150000000000000E2,7.850000000000000E-1,1.128597635128674E19
4.849999999999999E2,4.199999999999999E2,7.850000000000000E-1,1.527918273307630E19
4.849999999999999E2,4.249999999999999E2,7.850000000000000E-1,2.139358355679949E19
4.849999999999999E2,4.299999999999999E2,7.850000000000000E-1,3.149922675318182E19
4.849999999999999E2,4.349999999999999E2,7.850000000000000E-1,4.891714989810865E19
4.849999999999999E2,4.399999999999999E2,7.850000000000000E-1,8.679790562462173E19
4.849999999999999E2,4.450000000000000E2,7.850000000000000E-1,1.757599975621418E20
4.849999999999999E2,4.500000000000000E2,7.850000000000000E-1,4.558891692014075E20
4.849999999999999E2,4.550000000000000E2,7.850000000000000E-1,1.858487534953037E21
4.849999999999999E2,4.600000000000000E2,7.850000000000000E-1,6.190536810255649E21
4.849999999999999E2,4.650000000000000E2,7.850000000000000E-1,9.714347592199858E20
4.849999999999999E2,4.700000000000000E2,7.850000000000000E-1,8.378956570503528E19
4.849999999999999E2,4.749999999999999E2,7.850000000000000E-1,1.324321662504407E19
4.849999999999999E2,4.800000000000000E2,7.850000000000000E-1,4.843658691197874E18
4.849999999999999E2,4.849999999999999E2,7.850000000000000E-1,3.465073325953594E18
4.849999999999999E2,4.900000000000000E2,7.850000000000000E-1,4.553282929341976E18
4.849999999999999E2,4.949999999999999E2,7.850000000000000E-1,8.860001107394879E18
4.849999999999999E2,5.000000000000000E2,7.850000000000000E-1,2.837405913056895E19
