% Model,attempt9-2.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 19 2025, 11:18"
% Table,E^4_ate_300nm - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
3.374999999999999E2,2.000000000000000E2,6.330000000000000E-1,1.031783497860847E20
3.374999999999999E2,2.125000000000000E2,6.330000000000000E-1,1.249261705969246E20
3.374999999999999E2,2.250000000000000E2,6.330000000000000E-1,1.660819168323255E20
3.374999999999999E2,2.375000000000000E2,6.330000000000000E-1,2.307335089563736E20
3.374999999999999E2,2.500000000000000E2,6.330000000000000E-1,3.356127176216877E20
3.374999999999999E2,2.625000000000000E2,6.330000000000000E-1,5.414975713249445E20
3.374999999999999E2,2.750000000000000E2,6.330000000000000E-1,8.190030041651730E20
3.374999999999999E2,2.874999999999999E2,6.330000000000000E-1,5.184939176861881E20
3.374999999999999E2,3.000000000000000E2,6.330000000000000E-1,5.846168999055498E19
3.500000000000000E2,1.625000000000000E2,6.330000000000000E-1,7.681892521136482E19
3.500000000000000E2,1.750000000000000E2,6.330000000000000E-1,8.620978881239215E19
3.500000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.055877174750252E20
3.500000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.324411219848590E20
3.500000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.789642071045184E20
3.500000000000000E2,2.250000000000000E2,6.330000000000000E-1,2.446727005335272E20
3.500000000000000E2,2.375000000000000E2,6.330000000000000E-1,3.443430494936382E20
3.500000000000000E2,2.500000000000000E2,6.330000000000000E-1,5.388859639069755E20
3.500000000000000E2,2.625000000000000E2,6.330000000000000E-1,6.464918808738814E20
3.500000000000000E2,2.750000000000000E2,6.330000000000000E-1,3.642605593611864E20
3.500000000000000E2,2.874999999999999E2,6.330000000000000E-1,4.556337139981102E19
3.500000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.175632769614687E19
3.625000000000000E2,1.625000000000000E2,6.330000000000000E-1,9.044151031449053E19
