% Model,attempt10-785nm_step13.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:15"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
5.000000000000000E2,2.150000000000000E2,7.850000000000000E-1,1.397785405043599E20
5.000000000000000E2,2.200000000000000E2,7.850000000000000E-1,1.484669088129407E20
5.000000000000000E2,2.250000000000000E2,7.850000000000000E-1,1.783573970987634E20
5.000000000000000E2,2.300000000000000E2,7.850000000000000E-1,1.811195024013057E20
5.000000000000000E2,2.350000000000000E2,7.850000000000000E-1,1.994998530092357E20
5.000000000000000E2,2.400000000000000E2,7.850000000000000E-1,2.267651975531864E20
5.000000000000000E2,2.450000000000000E2,7.850000000000000E-1,2.535152895766525E20
5.000000000000000E2,2.500000000000000E2,7.850000000000000E-1,2.968156918503833E20
5.000000000000000E2,2.550000000000000E2,7.850000000000000E-1,3.225520234777720E20
5.000000000000000E2,2.599999999999999E2,7.850000000000000E-1,3.459632369377758E20
5.000000000000000E2,2.650000000000000E2,7.850000000000000E-1,3.699023893806504E20
5.000000000000000E2,2.700000000000000E2,7.850000000000000E-1,3.639951513258685E20
5.000000000000000E2,2.750000000000000E2,7.850000000000000E-1,3.487956283696204E20
5.000000000000000E2,2.800000000000000E2,7.850000000000000E-1,2.711792047243005E20
5.000000000000000E2,2.850000000000000E2,7.850000000000000E-1,1.804954212103326E20
5.000000000000000E2,2.900000000000000E2,7.850000000000000E-1,7.282455865612839E19
5.000000000000000E2,2.950000000000000E2,7.850000000000000E-1,1.606611994406168E19
5.000000000000000E2,3.000000000000000E2,7.850000000000000E-1,5.291211137436225E18
5.000000000000000E2,3.050000000000000E2,7.850000000000000E-1,6.827256452841154E19
5.000000000000000E2,3.099999999999999E2,7.850000000000000E-1,2.763212211041221E20
5.000000000000000E2,3.149999999999999E2,7.850000000000000E-1,1.922712011941756E20
5.000000000000000E2,3.199999999999999E2,7.850000000000000E-1,8.544476479706068E19
5.000000000000000E2,3.250000000000000E2,7.850000000000000E-1,3.525864681629477E19
5.000000000000000E2,3.300000000000000E2,7.850000000000000E-1,1.476195008973223E19
5.000000000000000E2,3.350000000000000E2,7.850000000000000E-1,7.116973423256712E18
5.000000000000000E2,3.400000000000000E2,7.850000000000000E-1,3.924618839595079E18
5.000000000000000E2,3.450000000000000E2,7.850000000000000E-1,2.486619963103210E18
5.000000000000000E2,3.500000000000000E2,7.850000000000000E-1,1.851136669628227E18
5.000000000000000E2,3.550000000000000E2,7.850000000000000E-1,1.620487442728710E18
5.000000000000000E2,3.600000000000000E2,7.850000000000000E-1,1.675511424191953E18
5.000000000000000E2,3.649999999999999E2,7.850000000000000E-1,1.980034546668709E18
5.000000000000000E2,3.699999999999999E2,7.850000000000000E-1,2.595305262208245E18
5.000000000000000E2,3.749999999999999E2,7.850000000000000E-1,3.656175927907154E18
5.000000000000000E2,3.799999999999999E2,7.850000000000000E-1,5.138516335675561E18
5.000000000000000E2,3.850000000000000E2,7.850000000000000E-1,7.103950299545783E18
5.000000000000000E2,3.900000000000000E2,7.850000000000000E-1,1.015653067139167E19
5.000000000000000E2,3.950000000000000E2,7.850000000000000E-1,1.481399644479538E19
5.000000000000000E2,4.000000000000000E2,7.850000000000000E-1,2.324235122081511E19
5.000000000000000E2,4.050000000000000E2,7.850000000000000E-1,3.690507826047089E19
5.000000000000000E2,4.100000000000000E2,7.850000000000000E-1,6.455245117313072E19
5.000000000000000E2,4.150000000000000E2,7.850000000000000E-1,1.318496435887588E20
5.000000000000000E2,4.199999999999999E2,7.850000000000000E-1,3.399733077725544E20
5.000000000000000E2,4.249999999999999E2,7.850000000000000E-1,1.243308243977349E21
5.000000000000000E2,4.299999999999999E2,7.850000000000000E-1,4.268971299359301E21
5.000000000000000E2,4.349999999999999E2,7.850000000000000E-1,1.104690111067083E21
5.000000000000000E2,4.399999999999999E2,7.850000000000000E-1,9.794422310747573E19
